,PMID,text,rating1_validated,rating1,rating2_validated,rating2,rating_consensus,consensus_reason,design_ground_truth,field_ground_truth_1,field_ground_truth_2,field_ground_truth_consensus,field_ground_truth_consensus_reason,setting_ground_truth_1,setting_ground_truth_2,setting_ground_truth_consensus,setting_ground_truth_consensus_reason
938,35093409,"Randomised single centre double-blind placebo controlled phase II trial of Tocovid SupraBio in combination with pentoxifylline in patients suffering long-term gastrointestinal adverse effects of radiotherapy for pelvic cancer: the PPALM study. BACKGROUND Preclinical data suggest that combined gamma-tocotrienol with pentoxifylline ameliorates radiotherapy-induced gastrointestinal damage. AIM To test whether gastrointestinal symptoms arising after radiotherapy, and persisting after maximal medical therapy, can be improved using Tocovid SupraBio 200mg and pentoxifylline 400mg orally twice daily for one year. Patients stratified by severity of symptoms, and randomised to active treatment or matched placebo were assessed after 12 months. The primary end point was improvement in gastrointestinal symptoms measured using the Inflammatory Bowel Disease Questionnaire, bowel subset score. Changes in bio-markers of fibrosis were assessed. RESULTS 62 patients, median age 66, 34(55%) treated for prostate, 21(34%) gynaecological, 6(10%) anal and one(1%) rectal cancer were recruited; 40(65%) randomised to treatment, 22(35%) to placebo, 39 months (median) after radiotherapy completion. Gamma tocotrienol was not detected in serum in 41% of treated patients, despite good compliance with study medication. Treatment was completed in 28(70%) and 17(77%) patients in the treatment and placebo groups respectively. No improvement in symptom scores nor in quality of life was identified. Thirteen serious adverse events occurred. A transient ischaemic attack, was possibly related to pentoxifylline, others were assessed as unlikely to be related to treatment. Levels of EGF, PDGF and FGF were significantly reduced and consistent trends in reduced inflammation were seen during treatment but were not sustained once treatment ended. SUMMARY This single centre study closed prematurely and therefore data interpretation is of necessity limited. No clinical benefit was demonstrated. However, biochemical data suggest that this intervention does have anti-inflammatory and anti-fibrotic effects.",0,0,0,0,,,,,,,,,,,
939,35093864,"The Role of Community Pharmacists in Addressing Medication-related Issues for Breast Cancer Patients Receiving Adjuvant Endocrine Therapy.  Breast cancer is the most common cancer in women globally. To prevent relapse and prolong disease-free survival, adjuvant endocrine treatment such as selective oestrogen receptor modulators and aromatase inhibitors are being used. However, such oestrogen-blocking agents can cause serious adverse events. Community pharmacists are ideally positioned to ensure that such adverse events are addressed promptly and competently through their comprehensive knowledge of medicines. To identify the skills and training required to improve community pharmacists' communication in breast cancer settings regarding adjuvant endocrine treatments and to propose a conceptual framework for setting up such breast cancer service, we reviewed the literature using PubMed and performed a brief survey of eight community pharmacists using semi-structured interview method. To improve pharmacists' competencies in breast cancer settings, a clear framework for the proposed service on the national level is required. In addition to communication skills training programmes and problem-solving competences, reviewing the pharmacy pre-registration training curriculum and creating appropriate platforms that monitor medications in breast cancer patients are advocated.",0,0,0,0,,,,,,,,,,,
940,35094528,"A Multidisciplinary Educational Approach to Anticoagulation Management for a Percutaneous Endovascular Mechanical Circulatory Support Device. BACKGROUND Anticoagulation (AC) management of the Impella varies considerably among treatment centers. Published data regarding the management of complications including heparin-induced thrombocytopenia, bleeding and thrombosis are limited. OBJECTIVE A multidisciplinary team was assembled to 1) identify baseline knowledge of nurses and pharmacists involved in Impella anticoagulation management; 2) develop an educational tool specific to Impella anticoagulation; 3) reassess knowledge following implementation of the tool. METHODS A team consisting of pharmacists, nurses and a physician developed surveys that were subsequently distributed to 28 nurses and 17 pharmacists. Survey questions measured knowledge in 4 areas of anticoagulation management: product selection, administration, monitoring and therapeutic recommendation. A pocket card containing flow diagrams for Impella anticoagulation management was developed. Following distribution of the card and education on its application, surveys were redistributed to measure the change in knowledge. RESULTS The frequency (%) of correct answers for all survey questions for both pharmacists and nurses significantly increased from 38% to 84% (p < 0.00001) and 63% to 93% (p < 0.00001), respectively. Substantial increases in the frequency of correct answers in the majority of question categories were observed for both pharmacists and nurses postintervention. CONCLUSION AND RELEVANCE Using a multidisciplinary approach, an institution-specific pocket card addressing the complexities of Impella anticoagulation was developed. Following dissemination of the card and education on its application, improved knowledge across the scope of Impella anticoagulation management was observed in both pharmacists and nurses.",0,0,0,0,,,,,,,,,,,
941,35094908,"Nasal irrigation practice habits in infants: A Belgian survey: Nasal irrigation practice habits in infants. BACKGROUND Nasal irrigation is widely used in infants to relieve nasal obstruction. However, the nasal irrigation technique has not been standardized, and nasal irrigation practice habits (NIPH) in infants have not been investigated. Our objective was to provide an overview of NIPH in infants among parents, childcare workers, and healthcare professionals living in Belgium. METHODS Parents, childcare workers, physiotherapists, nurses, pharmacists, and physicians were invited to fill in an electronic survey questioning their NIPH in infants. The survey was disseminated through social networks, practitioners' associations, and creches. RESULTS The questionnaire was fully completed by 359 participants. A ready-made solution was used by 93% of participants, of whom 92% used physiological saline. The prophylactic use of nasal irrigation was considered appropriate or very appropriate by 65% of all participants. The irrigation frequency was particularly heterogeneous among participants. The optimal solution propulsion speed and solution volume to be used depended on the group of participants being interviewed. At least 37% of parents and 20% of physicians did not take a stand on the optimal irrigation volume to use in each age category. On average, 83% of participants described performing nasal irrigation by lying the infant on one side and delivering the solution through the top nostril. Finally, 74% of respondents declared that no risk was associated with this technique. CONCLUSION Although some common NIPH viewpoints among the surveyed participants were identified, several disagreements were reported, reflecting the absence of a standardized method of nasal irrigation.",0,0,0,0,,,,,,,,,,,
942,35094977,"Do clinical pharmacy activities have an impact on the rehospitalisation rate of elderly patients admitted to a MUPA unit for a fall? OBJECTIVE to evaluate the effect of clinical pharmacy interventions on the unplanned rehospitalisation rates of elderly people admitted following a fall to the emergency medical treatment for the elderly unit (médecine d'urgence de la personne âgée [MUPA]) in a teaching hospital. DESIGN AND MEASURES this was a longitudinal, comparative pilot study. Patients aged at least 75 who were admitted to the MUPA unit following a fall, who had at least two chronic diseases, and who were being treated with two or more medications were included between 1 February 2018 and 30 June 2018 and were followed for 90 days. The main outcomes were the unplanned rehospitalisation rate at Limoges Teaching Hospital within the 90 days (primary outcome), 30 days and 72 h. The estimated cost-saving was also assessed. RESULTS 252 patients were included. The mean age was 88.4 ± 5.8 years and the average baseline number of medications was 8.3 ± 3.4. In total, 158 pharmaceutical interventions were performed, reflecting an acceptance rate of 94.9%. We found a significant reduction in the rate of unplanned rehospitalisations at 90 days (OR = 0.45 (0.26-0.79) P = 0.005). These results were also consistent at 30 days (P = 0.035) and 72 h (P = 0.041). We found a cost-saving of €37770 related to 21 avoided rehospitalisations. CONCLUSIONS our results strongly emphasise the positive effects of clinical pharmacy services on the prevention of unplanned rehospitalisations of elderly patients admitted following a fall.",0,0,1,1,0,Unclear what is compared.,,,,,,,,,
943,35094980,"Improving and Expanding Research on Burnout and Stress in The Academy: An Integrative Review.  Objective. To conduct an integrative review of existing literature evaluating burnout and stress to identify reliable, valid, psychometrically sound survey instruments that are frequently utilized in published studies and to provide best practices in conducting burnout and stress research within academic pharmacy.Findings. 491 articles were reviewed finding 11 validated reliable surveys most frequently cited in literature that can be used in future burnout and stress research. Frequent misunderstandings and misuse of burnout and stress terminology along with inappropriate measurement were noted as well. Additionally, a variety of useful websites were identified during the review. Lastly, a relative dearth of published research evaluating organizational solutions to burnout and stress beyond personal factors, ie, resilience was identified.Summary. Burnout and stress among student pharmacists, faculty, and staff is an important research area that necessitates more robust, rigorous evaluation using validated reliable surveys with appropriate contextualization within psychological frameworks and theory. Future research evaluating organizational-level attempts to remedy sources of burnout and stress is also needed.",0,0,0,0,,,,,,,,,,,
944,35095369,"EVOLVING TELEMEDICINE PRACTICE: EXPERIENCES OF HEALTH CARE WORKERS DURING COVID-19 PANDEMIC. Background Telemedicine is employed in patient care when direct physical contact is not possible or discouraged, as was seen during the COVID-19 pandemic. The use of smartphone technology could make telemedicine affordable and available in low and medium-income countries (LMICs). However, the evolution of telemedicine care depends on multiple factors. Aim To explore the practice of telemedicine by Nigerian health care workers (HCWs) during the COVID-19 pandemic. Methods A cross-sectional study of the Nigerian HCWs on telemedicine practice in patient care during the COVID-19 pandemic period. Recruitment of respondents was done through dedicated WhatsApp and Telegram social media platforms for HCWs over a period of 40 days (May 1st and June 10th, 2020). Results A total of 481 HCWs participated in the study consisting of 153(31.8%) doctors, 150(31.2%) nurses and 178(37%) other HCWs. Though 89.2% of the HCWs agreed that telemedicine is important, it was only 266 (55.3%) that practiced telemedicine, phone consultation was the form of telemedicine used in all the health institutions. Telemedicine was practiced more by doctors 91(18.9%), nurses 79(16.4%) and pharmacists 35(7.3%) than other groups of health care workers. Inadequate COVID-19 screening test and lack of personal protective equipment were strong motivators for the attending HCWs to practice telemedicine. Conclusion There was widespread use of phone consultation by all cadres of health care workers during the pandemic. Hence there should be a health policy that will encourage greater use and acceptance of telemedicine in clinical practice and in the patients care beyond the pandemic period.",0,0,0,0,,,,,,,,,,,
945,35096194,"Progress on Pharmaceutical Sciences/Pharmacy Postgraduate Education: a Bibliometric Perspective. Objective The study quantitatively investigated the related research progress in pharmaceutical sciences/pharmacy education from a bibliometric angle and provided feasible suggestions to facilitate the development of pharmaceutical sciences/pharmacy postgraduate education. Methods Bibliometric analysis was conducted using the database of Web of Science Core Collection. The literature published in 1985-2021 was screened and selected. The overall profile description, citation analysis, and research hotspot mining were performed using the citation report of Clarivate Analytics, bibliometrics online platform, and VOSviewer software. The bibliometric results and profiles were plotted and illustrated. Results The bibliometric analysis of 485 papers of interest showed that the research frontier was continuously expanding; especially the institutions from the USA were the main contributors. The numbers of citing papers have been ascending, and a considerable part of citations were from the areas other than the education research. Mining results showed that the in-school and residency education of pharmacy postgraduates was a research hotspot, as well as interprofessional training and new education styles for Coronavirus Disease 2019 (COVID-19) therapy were the emerging trends in the field. Conclusion Through the analysis of the studies, it was found that encouraging relevant research programs, establishing financial supports, and launching specified publication sources could be helpful to boost the development of pharmaceutical sciences/pharmacy postgraduate education. Besides, the results suggested that this was a less discussed topic and was worthy for the investigators to pay more attention to such an issue. Supplementary Information The online version contains supplementary material available at 10.1007/s12247-021-09611-z.",0,0,0,0,,,,,,,,,,,
946,35096400,"Availability and role of clinical pharmacists in ambulatory neuro-oncology. Background Outpatient clinics treating neuro-oncology patients are becoming more multidisciplinary. Utilization of all team members is critical for the holistic care of these complex patients. Specifically, the role of clinical pharmacist (CP) in the ambulatory clinic remains undefined and will likely evolve as more therapeutics are developed for CNS malignancies. We queried the Society for Neuro-Oncology (SNO) membership about the availability of a CP in their ambulatory setting and, if present, the role of that CP. Methods In an IRB-exempt study, we surveyed the SNO community and analyzed responses to queries about CPs in the ambulatory setting. Results Of the 65 SNO members who responded, 52 were clinical members. Of these 52 clinicians, the majority were physicians (88.5%, n = 46). Of these physicians, most were in academic practices (93.5%, n = 43). Over half of the 52 clinical respondents (51.9%, n = 27) reported that they saw ≥30 primary brain tumor patients per month, thus typifying busy clinics. Despite having busy clinics, only 12 (28.6%) of 42 providers with access to a CP reported that their CP was solely dedicated to neuro-oncology patients. For the respondents who had access to a CP, only ~two-thirds of those CPs had direct patient interaction. The top 3 roles of the CP included medication review, chemotherapy dosing/modifications, and practice guideline development; none of which involve direct patient interaction. Conclusions We found that while our surveyed population of SNO clinical members have demanding outpatient practices, most do not have the support or expertise of dedicated neuro-oncology CPs.",0,0,0,0,,,,,,,,,,,
947,35098744,"AMCP Pay-for-Performance Principles: Performance-Based Reimbursement and Direct and Indirect Remuneration (DIR) Fees.  DISCLOSURE: At the direction of its Board of Directors, the AMCP Public Policy and Professional Practice committees developed these principles for pay-for-performance to promote the use of these arrangements that lead to improved patient outcomes. This document was first released on the AMCP website on December 14, 2021.",0,0,0,0,,,,,,,,,,,
948,35098745,"Association between health system specialty pharmacy use and health care costs among national sample of Medicare Advantage beneficiaries.  BACKGROUND: Health care expenditures are growing rapidly. There is a growing body of literature showing that health system specialty pharmacy is associated with improvement in clinical outcomes; however, there is a lack of data on its effect on health care costs and utilization. OBJECTIVE: To perform exploratory research assessing the association between health system specialty pharmacy use and health care costs and utilization. METHODS: A retrospective cohort study was conducted examining medical and pharmacy claims from 2018 and 2019 of Medicare Advantage beneficiaries. Optum Advisory Service's proprietary deidentified Normative Health Information database was used, which includes claims, membership, and provider data for 12.6 million Medicare Advantage members. Members who filled a prescription at a health system specialty pharmacy and had a specialty provider participating in the health system specialty pharmacy care model in clinic were assigned to the intervention group. Members who did not use a health system specialty pharmacy but had the same provider (provider benchmark group) or different provider (network benchmark group) were considered as comparisons. The network benchmark group was further refined to match variation in health care cost due to geography. The primary outcome measure was total health care costs (across the medical and pharmacy benefit) on a per-patient per-month basis. Secondary outcomes were selected utilization drivers and cost subcomponents. Cost and utilization metrics were calculated on a risk-adjusted basis using Centers for Medicare & Medicaid Services Hierarchical Condition Categories (CMS-HCC) risk score methodology. Differences were assessed for categorical variables with chi-square tests, and 2-tailed t-tests were used for continuous variables. RESULTS: Of the analytic sample of 9,780 members used in this study, 208 (2.1%) used health system specialty pharmacy services. During the 2018 baseline period, total health care costs and utilization were similar after CMS-HCC risk score adjustment ($9,520 among health system specialty pharmacy users; $8,691 among the provider benchmark group; $9,510 among the network benchmark group) but lower in 2019 ($7,060, $7,683, and $8,152, respectively). The differences in 2019 were primarily driven by savings in pharmacy and free-standing physician-related costs. CONCLUSIONS: Use of a health system specialty pharmacy is associated with a lower health care cost. Further study is required to analyze how drug and disease-specific interactions influence total health care costs and utilization for health system specialty pharmacy populations. DISCLOSURES: This study was funded by Shields Health Solutions and completed with Optum Advisory Services, which provided all analysis and was the sole source of data. University of Massachusetts Medical School investigators were independent context experts, who volunteered their time for this study. Hellems is employed by Optum Advisory Services; Fasching and Smith are employed by Shields Health Solutions; and Soni and McManus are employed by the University of Massachusetts Medical School. Soni received support from the National Institute of General Medical Science (T32GM107000), National Center for Advancing Translational Sciences (TL1-TR001454), and the Eunice Kennedy Shriver National Institute of Child Health and Human Development (1F30HD091975-03). McManus's time was supported by R01HL126911, R01HL137734, R01HL137794, R01HL135219, R01HL136660, U54HL143541 from the National Heart, Lung and Blood Institute. McManus has received research support from Bristol Myers Squibb, Care Evolution, Samsung, Apple Computer, Pfizer, Biotronik, Boehringer Ingelheim, Philips Research Institute, Flexcon, Fitbit; has consulted for Bristol Myers Squibb, Pfizer, Philips, Samsung Electronics, Rose Consulting, Boston Biomedical Associates, and FlexCon; and is also a member of the Operations Committee and Steering Committee for the GUARD-AF Study (NCT04126486), sponsored by Bristol Meyers Squibb and Pfizer. The other authors have nothing additional to disclose. The content is solely the responsibility of the authors and does not necessarily represent the official views of the NIH. The funders played no role in the design and conduct of the study; collection, management, analysis, and interpretation of the data; preparation, review, or approval of the manuscript; and decision to submit the manuscript for publication.",0,0,0,0,,,,,,,,,,,
949,35099344,"The Prevalence of Polypharmacy and Potential Drug-Drug Interactions among Iranian Cancer Patients: which Patients Were at Risk? INTRODUCTION Drug-Drug interactions (DDIs) are one of the considerable consequences of polypharmacy. Due to the influence of polypharmacy and drug interactions on cancer treatment and patients` health outcomes, the present study aimed to determine the prevalence of polypharmacy and potential DDIs among adult cancer patients in Kerman province, southeast of Iran. METHODS In this cross-sectional study, 315 cancer patients who referred to Kerman city oncology clinics were assessed in 2018. Data were collected through face-to-face interviews and medical charts were reviewed. Polypharmacy was defined as the use of at least five drugs simultaneously. Potential DDIs were checked using the ""Drugs.com"" online database. A bivariable and a multivariable logistic regression were used to determine the associated factors of outcome variables, polypharmacy status and potential DDI in SPSS software version 23. RESULTS Of 315 cancer patients, 191 patients (60.6%; 95% CI:54.9, 66) used at least five drugs during chemotherapy courses. The prevalence of potential DDIs was 59.6% (n = 140, 95% CI: 53.6-66.0. Experience co-morbid diseases (OR:6.60; 95%CI: 3.82, 11.42; P-value ≤0.0001), and positive metastatic status (OR:2.80; 95%CI: 1.62, 4.82; P-value ≤0.0001) could predict the polypharmacy during chemotherapy courses. Patients who suffered gastrointestinal cancers (OR:5.55; 95%CI: 2.26, 13.62; P-value ≤0.0001) and the number of prescribed or Over The Counter (OTC) drugs (OR:1.29; 95%CI: 1.12, 1.48; P-value <0.0001) predicted the occurrence of potential DDIs among cancer patients. CONCLUSION Regarding the high prevalence of polypharmacy and potential drug interactions among Iranian cancer patients during chemotherapy courses, it is advisable for physicians, nurses, and pharmacists to be vigilant to improve prescribing patterns. In addition, with intensive monitoring, alternative treatment strategies can be replaced.",0,0,0,0,,,,,,,,,,,
950,35100089,"Policies regarding use of medications for opioid use disorder in professional recovery programs: A scoping review.  Background: In the U.S., medications for opioid use disorder (MOUD) include methadone, buprenorphine, and naltrexone. Despite substantial evidence of efficacy, the use of MOUD by health professionals remains controversial. This scoping review sought to identify and describe policies related to the use of MOUD by physicians, pharmacists, and nurses in professional health programs (PHP). Methods: A systematic search of PubMed, Medline, Web of Science, and Google Scholar was performed in August 2020 to identify pertinent articles from the U.S. which were then evaluated for inclusion by a team of trained reviewers. Results: Nine articles were ultimately identified for inclusion, and their years of publication ranged from 1984 to 2012. The treatment of physicians was addressed in seven articles, nurses in four, and pharmacists in two. Data from one veterinarian and several dentists could not be disaggregated from three studies. Naltrexone was the most commonly accepted form of MOUD within PHPs. A 2011 survey of physician and nurse PHP administrators found that 11/22 (50%) physician programs and 15/33 (45%) nursing programs forbade practice reentry while taking buprenorphine with the remainder indicating it could be allowed under some circumstances. The use of methadone within PHPs was extremely rare, and no specific details regarding PHP policies related to its use or practice reentry could be identified. No articles reported specifically on practice reentry policies for pharmacists. Conclusions: This scoping review identified one article detailing explicit policies concerning MOUD use in the target professions. Implicit policies extrapolated from other articles found that naltrexone was the most commonly accepted form of MOUD, with methadone and buprenorphine being avoided due to dubious concerns of impairment. A unified, contemporary, comprehensive survey of current PHP policies and evaluation of actual treatment data to ascertain real-world practices is needed.",0,0,0,0,,,,,,,,,,,
951,35101135,"Analysis of the variable factors affecting changes in the blood concentration of cyclosporine before and after transfusion of red blood cell concentrate. BACKGROUND The blood concentration of cyclosporine (CyA) is frequently elevated following the transfusion of red blood cell concentrate (RCC) to patients after allogeneic hematopoietic stem cell transplantation (HSCT). The aim of this retrospective study was to identify the variable factors affecting changes in the blood concentration of CyA before and after transfusion of RCC. METHODS We enrolled 105 patients (age, 5-66 years) who received both CyA and transfusion after HSCT. The ratio of the measurement after transfusion to the measurement before transfusion was calculated for the hematocrit and blood concentration/dose ratio of CyA (termed the HCT ratio and the CyA ratio, respectively). RESULTS The blood concentration/dose ratio of CyA was increased after transfusion compared with before transfusion (P < 0.001). The HCT ratio was significantly correlated with the CyA ratio (P = 0.23, P < 0.001). The HCT ratio, concomitant medication that could elevate CyA concentration after RCC transfusion, and difference in the alkaline phosphatase level between before and after transfusion (ΔALP) were explanatory variables associated with the variation in the CyA ratio. There was no correlation between the CyA concentration after transfusion and the change in the estimated glomerular filtration rate. CONCLUSIONS A change in the blood concentration/dose ratio of CyA was found to be associated with a change in the HCT, concomitant medication that could elevate CyA concentration after RCC transfusion, and ALP levels. If the HCT level rises significantly after RCC transfusion, clinicians and pharmacists should pay attention to changes in the blood CyA concentration.",0,0,0,0,,,,,,,,,,,
952,35101367,"[Interest of the use of the ""MYDEFI"" smartphone application to help reduce alcohol consumption in the involvement of pharmacists in the prevention of at-risk consumption: results of a survey in the Hauts-de-France].  Objectives To evaluate the interest in the MyDéfi application as a tool to help pharmacists identify and manage excessive alcohol consumption, as well as their perception and knowledge of alcohol and their possible role in its management. METHODS Prospective mixed qualitative and quantitative study, based on face-to-face semi-directive interviews. RESULTS The 101 pharmacists interviewed in the Hauts-de-France region considered that the detection of alcohol consumption was part of their mission, even if it is a difficult subject, and that they had received specific training in alcoholology during their university education. Only 12% were aware of early screening and brief intervention on alcohol. Several obstacles were mentioned, such as the lack of training and confidentiality, and difficulties related to the particularities of the patients. 41% said that the pharmacy was not suitable and almost 72% said that the MyDéfi application could be useful for screening and 91% would recommend the application as one of the best supports, easy to advise with a personalised follow-up. For 32%, the application is accessible to patients (40% think that the main drawback of the application is inaccessibility and 27% its cost). CONCLUSION Pharmacists consider that excessive alcohol use is a major problem that should mobilise them but many do not feel ready to offer brief interventions. After seeing how the Mydéfi application worked, the majority considered that it could help them in their prevention mission.",0,0,0,0,,,,,,,,,,,
953,35101858,"An Innovation Sprint to Promote Problem-solving and Interprofessional Skills Among Pharmacy and Public Health Students.  Objective. Innovation sprints are a novel pedagogy where small groups of students find creative solutions to problems. The purpose of this study was to extend our understanding of innovation sprint pedagogical design by investigating the impact of an innovation sprint on pharmacy (PharmD) and public health (MPH) students' interprofessional (IP) collaboration and problem-solving skills. We hypothesized that the innovation sprint would increase student self-efficacy and that IP collaborative behaviors would be demonstrated by individuals on a team.Methods. MPH and professional year 3 PharmD students were assigned to teams and participated in a required two-hour innovation sprint. Faculty observed student teams and evaluated their IP collaboration skills using a rubric modeled after the Modified McMaster-Ottawa scale. Students completed a post-program survey assessing their IP collaborative behaviors and attitudes toward the innovation sprint.Results. Of the 133 students participating in the innovation sprint, 127 completed the post-program survey (response rate=95%). Faculty determined 123 students (92%) met the IP collaboration competencies. The mean interprofessional collaborative competencies attainment survey scores increased for both PharmD and MPH students. Qualitative analyses highlighted themes of IP collaboration and problem-solving skills that students valued. Overall, students enjoyed working with each other and engaging in creative problem-solving.Conclusion. An IP innovation sprint involving PharmD and MPH students demonstrated a positive impact on student self-assessed IP collaboration and problem-solving skills. Further, faculty observed a high rate of IP behaviors within student teams. Based on these findings, an innovation sprint may be an effective pedagogical tool to enhance students' skills in these areas.",0,0,0,0,,,,,,,,,,,
954,35101859,"Professionalism Flows From Both The Profession's Identity and One's Professional Identity, But They Are Different.  Pharmacy schools have taught professionalism for many years, but are now discussing the model of professional identity formation adopted by academic medicine. The former is an outward expression of a community's norms while the latter is an internalization of those norms such that one thinks, acts, and feels like a member of the community. Some have expressed concern that the wide-ranging roles and responsibilities of pharmacists mean there is no universal identity for the pharmacy profession and that a student's professional identity therefore cannot be easily developed. This commentary suggests that the profession's identity is an outward expression to patients and other health care providers of what pharmacists do, while one's professional identity is an internal acceptance that being a pharmacist is who one is. The former may make the latter easier to develop, but is not required to begin guiding student pharmacists in the formation of their professional identity.",0,0,0,0,,,,,,,,,,,
955,35101950,Response to incorrect application of DSM-5 criteria. ,0,0,0,0,,,,,,,,,,,
956,35102778,"Gefitinib induced Pemphigus Vulgaris with PRIDE complex.  Introduction: Pemphigus Vulgaris is a rare, noncommunicable, non-hereditary fatal autoimmune dermatological manifestation in which a painful blister initiates from the oral cavity. PRIDE complex stands for Papulopustules or paronychia, regulatory abnormality of hair and nails, itching, and dryness due to inhibition of EGFR. Both of these mucocutaneous manifestations are rare and are often caused by drugs. Case report: Our case reports 53-year-old patient presented with multiple crusted plaques, multiple hyperpigmented macules to patches, Solitary fluid-filled lesions on several parts of the body, and numerous erosions positive over buccal mucosa on initial follow up which was diagnosed as Pemphigus Vulgaris with PRIDE complex induced by Gefitinib. Management and outcome: The patient was treated with almost all possible treatment options, i.e., both steroids plus adjuvant therapy for pemphigus and antihistaminic, antibiotics, moisturizer, and lotions for PRIDE complex. The patient was initially admitted for infusion of the first dose of rituximab and later for management of flare-up condition and infusion of the second dose of rituximab infusion. Discussion: The complexity of the management of Pemphigus Vulgaris and PRIDE complex demands adequate monitoring of the patient's anti-cancerous therapy by clinical pharmacists, which can impact the clinical outcomes by providing pharmaceutical care and minimize the economic burden.",0,0,0,0,,,,,,,,,,,
957,35103383,"Therapeutic potential and ethnopharmacology of dominant mangroves of Bhitarkanika National Park, Odisha, India.  Bhitarkanika National Park, is the second largest contiguous mangrove forest of India. Despite being one of the most diverse mangrove habitations of India, its phytoresources has not been adequately explored for their therapeutic potentials. However, the ethnopharmacological practices are comparatively lower than the other mangrove regions of India and Southeast Asia. Ageold ethnobotanical informations have always led biologists, chemists and pharmacists in quenching the demands of therapeutically important phytocompounds and their possible use for the betterment of mankind. The present review is aimed to congregate information on the therapeutic potential and ethnopharmacology of nine dominant mangrove species of the National Park. It will manifest the demand of social awareness among the mangrove dwellers to promote uses of folklore medicine as a complementary step to strengthen community health.",0,0,0,0,,,,,,,,,,,
958,35103505,"Standard Competencies in Ambulatory Care: An Urgent Need.  The ambulatory setting presents unique challenges for leadership and staff transitioning from other care areas, such as the inpatient environment. Nurses and support staff newly entering the world of ambulatory care may experience challenges acclimating to their new roles as they shift from an environment that provides focused care to achieve a safe discharge to one that focuses on holistic prevention and treatment over long periods. Inpatient hospital care relies on many protocols, orders, and guidelines and a multidisciplinary team of physicians, pharmacists, dieticians, and rehabilitation support to progress the patient through their illness or injury during their hospital admission. Nurses in ambulatory care have increased responsibility and autonomy in patient care. New challenges are encountered, for example, transportation to appointments, socioeconomic challenges, immediate resource needs, and patient support for future success in their own environment. In these situations, the ambulatory nurse is an immediate caregiver and a case manager, providing direct patient care for a short period, but following up over a longer period, in some cases, years. [J Contin Educ Nurs. 2022;53(2):59-62.].",0,0,0,0,,,,,,,,,,,
959,35105158,"Turalio risk evaluation and mitigation strategy for treatment of tenosynovial giant cell tumor: framework and experience.  For drugs with enhanced serious safety risks, Risk Evaluation and Mitigation Strategy (REMS) may be required. Pexidartinib is approved for treatment of adult symptomatic tenosynovial giant cell tumor (TGCT) associated with severe morbidity or functional limitations and not amenable to improvement with surgery. Its approval was conditional on its prescription via a mandatory REMS due to serious and potentially fatal liver injury seen in clinical trials. Turalio® REMS aims to mitigate this risk by ensuring provider education on pexidartinib use and required REMS components, prescriber adherence to baseline and periodic monitoring, and enrolling patients in a registry to further assess safe use and acute, chronic and irreversible hepatotoxicity. Through Turalio REMS, benefits of treating patients with pexidartinib may be preserved.",0,0,0,0,,,,,,,,,,,
960,35105270,Optimization of physician and specialty pharmacy clinical workflow in assessment of risk category and symptom burden in patients with myelofibrosis (MF). ,0,0,0,0,,,,,,,,,,,
961,35105467,"[Drug-drug interactions of tyrosine kinase inhibitors in treatment of non-small-cell lung carcinoma].  The development of tyrosine kinase inhibitors has revolutionized the treatment strategy in patients with non-small cell lung cancer with activating EGFR mutations, ALK or ROS-1 gene rearrangements. The Food and Drug Administration and European Medicines Agency have approved several inhibitors for the treatment of non-small cell lung cancer : five tyrosine kinase inhibitors targeting EGFR (erlotinib, gefitinib, afatinib, osimertinib and dacomitinib) and six tyrosine kinase inhibitors targeting ALK (crizotinib, céritinib, alectinib, brigatinib, lorlatinib and entrectinib). Interestingly, these tyrosine kinase inhibitor treatments are administered orally. While this route of administration improves the treatment flexibility and provides a comfortable and preferable option for patients, it also increases the risk of drug-drug interactions. The latter may result in changes in pharmacokinetics or pharmacodynamics of the tyrosine kinase inhibitors or their concomitant treatments, with subsequent risks of increasing their toxicity and/or reducing their effectiveness. This review provides an overview of drug-drug interactions with tyrosine kinase inhibitors targeting EGFR and ALK, as well as practical recommendations to guide oncologists and clinical pharmacists in the process of managing drug-drug interactions during the treatment of non-small cell lung cancer with tyrosine kinase inhibitors.",0,0,0,0,,,,,,,,,,,
962,35105603,"Paediatric capsule compounding in hospital practices: by weight or by volume? OBJECTIVE Capsule compounding is common for paediatric patients. In Europe, pharmacists often use a volume-based method whereas, in the USA, the weight-based method prevails. These two methods should be compared in order to help hospital pharmacists to make their choice. METHODS We evaluated the difference between the volume-based method and the weight-based method with 10 mg spironolactone capsules. Six independent batches were made with each technique and their conformity was evaluated with a high-performance liquid chromatography assay. RESULTS The weight-based method showed superiority over the volume-based method for the following parameters: spironolactone content homogeneity, total weight content homogeneity, batch reproducibility and batch conformity. No differences were seen in spironolactone content between the two methods, but an overall trend towards underweighing the excipient was found with the volume-based method. CONCLUSIONS Capsule compounding with the weight-based method increases the quality of the resulting formulation. The weight-based method requires knowledge of the galenic parameters of the active pharmaceutical ingredient and excipients, but should be preferred to the volume-based method.",0,0,0,0,,,,,,,,,,,
